"Season","date","Player","playerID","toTeam","toTeamID","toTeamabbr","toLeague","toOrg","toSport","fromTeam","fromTeamID","fromTeamabbr","fromLeague","fromOrg","fromSport","typeDesc","description","WAR","PlayerName","Age","AVG","position","ERA","lagWAR","lagAVG","lagERA","lagWinpcttoTeam","lagWinpctfromTeam"
2016,"2016-12-07","Lucas Giolito",608337,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Trade","Chicago White Sox traded CF Adam Eaton to Washington Nationals for RHP Lucas Giolito, RHP Reynaldo Lopez and RHP Dane Dunning.",-0.5694,"Lucas Giolito",21,0.25,"P",6.75,NA,NA,NA,0.469,0.512
2016,"2016-12-07","Dane Dunning",641540,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Trade","Chicago White Sox traded CF Adam Eaton to Washington Nationals for RHP Lucas Giolito, RHP Reynaldo Lopez and RHP Dane Dunning.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.512
2016,"2016-12-07","Reynaldo López",625643,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Trade","Chicago White Sox traded CF Adam Eaton to Washington Nationals for RHP Lucas Giolito, RHP Reynaldo Lopez and RHP Dane Dunning.",0.46,"Reynaldo López",22,0.0833,"P",4.9091,NA,NA,NA,0.469,0.512
2016,"2016-12-07","Wade Davis",451584,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Chicago Cubs traded LF Jorge Soler to Kansas City Royals for RHP Wade Davis.",1.3804,"Wade Davis",30,0,"P",1.8692,2.0245,0,0.9356,0.599,0.586
2016,"2016-12-07","Jorge Soler",624585,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs traded LF Jorge Soler to Kansas City Royals for RHP Wade Davis.",0.4081,"Jorge Soler",24,0.2379,"DH/OF",NA,0.2533,0.2623,NA,0.586,0.599
2016,"2016-12-07","Chris Heston",518790,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Chris Heston to Seattle Mariners for Player To Be Named Later.",-0.1314,"Chris Heston",28,0,"P",10.8,1.5268,0.1961,3.9512,0.469,0.519
2016,"2016-12-07",NA,NA,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Chris Heston to Seattle Mariners for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.469
2016,"2016-12-08","Brady Feigl",621399,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded LHP Brady Feigl and RHP Tyrell Jenkins to Texas Rangers for RHP Luke Jackson.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.414
2016,"2016-12-08","Luis Torrens",620443,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded C Luis Torrens to San Diego Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,0.395
2016,"2016-12-08","Tyrell Jenkins",592433,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded LHP Brady Feigl and RHP Tyrell Jenkins to Texas Rangers for RHP Luke Jackson.",-1.1668,"Tyrell Jenkins",23,0,"P",5.8846,NA,NA,NA,0.543,0.414
2016,"2016-12-08","Luke Jackson",592426,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Atlanta Braves traded LHP Brady Feigl and RHP Tyrell Jenkins to Texas Rangers for RHP Luke Jackson.",-0.49,"Luke Jackson",24,0,"P",10.8,-0.005,0,4.2632,0.414,0.543
2016,"2016-12-08","Justin Haley",595234,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Los Angeles Angels traded RHP Justin Haley to San Diego Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,0.525
2016,"2016-12-08","Justin Haley",595234,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","San Diego Padres traded RHP Justin Haley to Minnesota Twins for RHP Miguel Diaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.457
2016,"2016-12-08","Miguel Díaz",622766,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Trade","San Diego Padres traded RHP Justin Haley to Minnesota Twins for RHP Miguel Diaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,0.512
2016,"2016-12-08","Caleb Smith",592761,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded LHP Caleb Smith to Chicago Cubs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599,0.42
2016,"2016-12-09","Tyler Pike",621377,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded LHP Tyler Pike to Atlanta Braves.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414,0.469
2016,"2016-12-09","Josh VanMeter",642165,"Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","San Diego Padres traded 3B Josh VanMeter to Cincinnati Reds.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395,0.457
2016,"2016-12-10","Austin Adams",613534,"Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Washington Nationals traded 2B Danny Espinosa to Los Angeles Angels for RHP Austin Adams and Kyle McGowin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.525
2016,"2016-12-10","Danny Espinosa",457787,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Trade","Washington Nationals traded 2B Danny Espinosa to Los Angeles Angels for RHP Austin Adams and Kyle McGowin.",0.9837,"Danny Espinosa",29,0.2093,"2B/SS",NA,1.7856,0.2398,NA,0.525,0.512
2016,"2016-12-10","Kyle McGowin",641851,"Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Washington Nationals traded 2B Danny Espinosa to Los Angeles Angels for RHP Austin Adams and Kyle McGowin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.525
2016,"2016-12-13","Martín Maldonado",455117,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Drew Gagnon and C Martin Maldonado to Los Angeles Angels for C Jett Bandy.",1.5029,"Martín Maldonado",29,0.2019,"C",NA,1.0524,0.2096,NA,0.525,0.42
2016,"2016-12-13","Jett Bandy",542908,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Drew Gagnon and C Martin Maldonado to Los Angeles Angels for C Jett Bandy.",0.4463,"Jett Bandy",26,0.2344,"C",NA,0.1289,0.5,NA,0.42,0.525
2016,"2016-12-13","Drew Gagnon",543193,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded RHP Drew Gagnon and C Martin Maldonado to Los Angeles Angels for C Jett Bandy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,0.42
2016,"2016-12-16","James Dykstra",571638,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Trade","Chicago White Sox traded RHP James Dykstra to Texas Rangers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.469
2016,"2016-12-16","Alberto Rodriguez",660806,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded LHP Alberto Rodriguez to San Francisco Giants for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.414
2016,"2016-12-16","Tyler Barnette",592132,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Trade","Chicago White Sox traded RHP Tyler Barnette to San Diego Padres for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,0.469
2016,"2016-12-16",NA,NA,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Chicago White Sox traded RHP James Dykstra to Texas Rangers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.543
2016,"2016-12-16",NA,NA,"Chicago White Sox",145,"CWS","American League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","Chicago White Sox traded RHP Tyler Barnette to San Diego Padres for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.457
2016,"2016-12-16",NA,NA,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded LHP Alberto Rodriguez to San Francisco Giants for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414,0.519
2016,"2016-12-20","Clay Buchholz",453329,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Boston Red Sox traded RHP Clay Buchholz to Philadelphia Phillies for 2B Josh Tobias.",0.4527,"Clay Buchholz",31,0,"P",4.7799,3.2376,0,3.2559,0.389,0.481
2016,"2016-12-20","Josh Tobias",596122,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Boston Red Sox traded RHP Clay Buchholz to Philadelphia Phillies for 2B Josh Tobias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,0.389
2016,"2016-12-20","Nick Goody",580792,"Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","New York Yankees traded RHP Nick Goody to Cleveland Indians for Player To Be Named Later.",-0.1186,"Nick Goody",24,0,"P",4.6552,-6e-04,0,4.7647,0.503,0.537
2016,"2016-12-20",NA,NA,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","New York Yankees traded RHP Nick Goody to Cleveland Indians for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.503
2017,"2017-01-03","Peter O'Brien",598284,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Arizona Diamondbacks traded LF Peter O'Brien to Kansas City Royals for RHP Sam Lewis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.426
2017,"2017-01-03","Sam Lewis",625974,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Arizona Diamondbacks traded LF Peter O'Brien to Kansas City Royals for RHP Sam Lewis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426,0.5
2017,"2017-01-06","Jarrod Dyson",502481,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded RHP Nate Karns to Kansas City Royals for LF Jarrod Dyson.",1.8396,"Jarrod Dyson",32,0.2514,"OF",NA,2.2448,0.2776,NA,0.531,0.5
2017,"2017-01-06","Nate Karns",501992,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded RHP Nate Karns to Kansas City Royals for LF Jarrod Dyson.",0.4371,"Nate Karns",29,0,"P",4.1691,1.4129,0,5.1519,0.5,0.531
2017,"2017-01-06","Seth Smith",452234,"Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded RF Seth Smith to Baltimore Orioles for RHP Yovani Gallardo and cash.",0.8774,"Seth Smith",34,0.2576,"OF",NA,0.8405,0.2487,NA,0.549,0.531
2017,"2017-01-06","Yovani Gallardo",451596,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded RF Seth Smith to Baltimore Orioles for RHP Yovani Gallardo and cash.",0.0497,"Yovani Gallardo",31,0.5,"P",5.7168,0.8078,0.5,5.4153,0.531,0.549
2017,"2017-01-06",NA,NA,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded RF Seth Smith to Baltimore Orioles for RHP Yovani Gallardo and cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,0.549
2017,"2017-01-11","Ryan Yarbrough",642232,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded LHP Drew Smyly to Seattle Mariners for SS Carlos Vargas, CF Mallex Smith and LHP Ryan Yarbrough.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.531
2017,"2017-01-11","Drew Smyly",592767,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded LHP Drew Smyly to Seattle Mariners for SS Carlos Vargas, CF Mallex Smith and LHP Ryan Yarbrough.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,0.42
2017,"2017-01-11","Mallex Smith",605480,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded LHP Drew Smyly to Seattle Mariners for SS Carlos Vargas, CF Mallex Smith and LHP Ryan Yarbrough.",0.5576,"Mallex Smith",24,0.2695,"OF",NA,0.5761,0.2381,NA,0.42,0.531
2017,"2017-01-11","Carlos Vargas",665799,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded LHP Drew Smyly to Seattle Mariners for SS Carlos Vargas, CF Mallex Smith and LHP Ryan Yarbrough.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.531
2017,"2017-01-11","Luiz Gohara",627894,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Atlanta Braves traded CF Mallex Smith and RHP Shae Simmons to Seattle Mariners for LHP Luiz Gohara and LHP Thomas Burrows.",0.8647,"Luiz Gohara",20,0,"P",4.9091,NA,NA,NA,0.422,0.531
2017,"2017-01-11","Thomas Burrows",641425,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Atlanta Braves traded CF Mallex Smith and RHP Shae Simmons to Seattle Mariners for LHP Luiz Gohara and LHP Thomas Burrows.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422,0.531
2017,"2017-01-11","Shae Simmons",623406,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded CF Mallex Smith and RHP Shae Simmons to Seattle Mariners for LHP Luiz Gohara and LHP Thomas Burrows.",0.0038,"Shae Simmons",26,0,"P",7.0435,0.13,0,1.35,0.531,0.422
2017,"2017-01-11","Mallex Smith",605480,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded CF Mallex Smith and RHP Shae Simmons to Seattle Mariners for LHP Luiz Gohara and LHP Thomas Burrows.",0.5576,"Mallex Smith",24,0.2695,"OF",NA,0.5761,0.2381,NA,0.531,0.422
2017,"2017-01-13","Micah Johnson",608672,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded 2B Micah Johnson to Atlanta Braves for Player To Be Named Later.",-0.1476,"Micah Johnson",26,0.2,"2B",NA,-0.0929,0.1667,NA,0.422,0.562
2017,"2017-01-13",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded 2B Micah Johnson to Atlanta Braves for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562,0.422
2017,"2017-01-18","Mikie Mahtook",543484,"Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded CF Mikie Mahtook to Detroit Tigers for Player To Be Named Later.",1.257,"Mikie Mahtook",27,0.2759,"OF",NA,-1.0441,0.1946,NA,0.534,0.42
2017,"2017-01-18",NA,NA,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded CF Mikie Mahtook to Detroit Tigers for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.534
2017,"2017-01-19","Luis Castillo",622491,"Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded RHP Dan Straily to Miami Marlins for RHP Austin Brice, RHP Luis Castillo and CF Zeke White.",1.6642,"Luis Castillo",24,0.069,"P",3.1231,NA,NA,NA,0.42,0.491
2017,"2017-01-19","Austin Brice",592169,"Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded RHP Dan Straily to Miami Marlins for RHP Austin Brice, RHP Luis Castillo and CF Zeke White.",-0.0454,"Austin Brice",25,0,"P",4.9592,-0.0084,0,7.0714,0.42,0.491
2017,"2017-01-19","Dan Straily",573185,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded RHP Dan Straily to Miami Marlins for RHP Austin Brice, RHP Luis Castillo and CF Zeke White.",1.6806,"Dan Straily",28,0.0727,"P",4.2606,0.5904,0.0192,3.7631,0.491,0.42
